hotel,is_canceled,lead_time,arrival_date_year,arrival_date_month,arrival_date_week_number,arrival_date_day_of_month,stays_in_weekend_nights,stays_in_week_nights,adults,children,babies,meal,country,market_segment,distribution_channel,is_repeated_guest,previous_cancellations,previous_bookings_not_canceled,reserved_room_type,assigned_room_type,booking_changes,deposit_type,agent,company,days_in_waiting_list,customer_type,adr,required_car_parking_spaces,total_of_special_requests,reservation_status,reservation_status_day,reservation_status_month,reservation_status_year,country_name
Resort Hotel,0,152,2017,April,14,5,2,5,2,0,0,BB,GBR,Groups,Travel Agents/Tour Operators,0,0,0,D,D,2,No Deposit,NULL,223,0,Transient-Party,60,0,0,Check-Out,12,4,2017,UK
Resort Hotel,0,30,2017,April,14,8,2,2,2,0,0,BB,GBR,Online TA,Travel Agents/Tour Operators,0,0,0,E,E,0,No Deposit,240,NULL,0,Transient,105,0,1,Check-Out,12,4,2017,UK
Resort Hotel,0,152,2017,April,14,5,2,5,3,0,0,BB,GBR,Groups,Travel Agents/Tour Operators,0,0,0,A,C,3,No Deposit,NULL,223,0,Transient-Party,68,0,0,Check-Out,12,4,2017,UK
Resort Hotel,0,13,2017,April,15,11,0,1,1,0,0,BB,FRA,Online TA,Travel Agents/Tour Operators,0,0,0,A,A,0,No Deposit,240,NULL,0,Transient-Party,76,0,2,Check-Out,12,4,2017,France
Resort Hotel,0,14,2017,April,15,11,0,1,2,0,0,BB,FRA,Online TA,Travel Agents/Tour Operators,0,0,0,D,D,0,No Deposit,240,NULL,0,Transient-Party,100,0,1,Check-Out,12,4,2017,France
Resort Hotel,0,14,2017,April,15,11,0,1,2,0,0,BB,FRA,Online TA,Travel Agents/Tour Operators,0,0,0,D,D,0,No Deposit,240,NULL,0,Transient-Party,100,0,1,Check-Out,12,4,2017,France
Resort Hotel,0,13,2017,April,15,11,0,1,1,0,0,BB,FRA,Online TA,Travel Agents/Tour Operators,0,0,0,A,A,0,No Deposit,240,NULL,0,Transient-Party,76,0,2,Check-Out,12,4,2017,France
Resort Hotel,0,7,2017,April,15,11,0,1,2,0,0,BB,PRT,Online TA,Travel Agents/Tour Operators,0,0,0,D,E,0,No Deposit,240,NULL,0,Transient-Party,105,0,1,Check-Out,12,4,2017,Portugal
Resort Hotel,0,7,2017,April,15,11,0,1,1,0,0,BB,PRT,Online TA,Travel Agents/Tour Operators,0,0,0,D,E,1,No Deposit,240,NULL,0,Transient-Party,105,0,1,Check-Out,12,4,2017,Portugal
Resort Hotel,0,110,2017,April,15,9,2,1,1,0,0,BB,GBR,Online TA,Travel Agents/Tour Operators,0,0,0,A,A,0,No Deposit,240,NULL,0,Transient,66,0,1,Check-Out,12,4,2017,UK
Resort Hotel,0,39,2017,April,14,8,2,2,2,0,0,BB,IND,Online TA,Travel Agents/Tour Operators,0,0,0,A,A,0,No Deposit,240,NULL,0,Transient,77,0,2,Check-Out,12,4,2017,India
Resort Hotel,0,68,2017,April,15,11,0,1,2,0,0,BB,CHE,Offline TA/TO,Travel Agents/Tour Operators,0,0,0,D,D,0,No Deposit,251,NULL,0,Transient,62,0,0,Check-Out,12,4,2017,Switzerland
Resort Hotel,0,24,2017,April,15,9,2,1,2,0,0,HB,ESP,Online TA,Travel Agents/Tour Operators,0,0,0,D,D,0,No Deposit,240,NULL,0,Transient,135.67,1,2,Check-Out,12,4,2017,Spain
Resort Hotel,0,155,2017,April,15,11,0,1,2,0,0,BB,ESP,Online TA,Travel Agents/Tour Operators,0,0,0,A,A,0,No Deposit,5,NULL,0,Transient,50.2,1,0,Check-Out,12,4,2017,Spain
Resort Hotel,0,53,2017,April,14,5,2,5,2,1,0,BB,GBR,Online TA,Travel Agents/Tour Operators,0,0,0,E,E,0,No Deposit,241,NULL,0,Transient,140.62,0,1,Check-Out,12,4,2017,UK
Resort Hotel,0,11,2017,April,14,8,2,2,2,0,0,HB,ESP,Online TA,Travel Agents/Tour Operators,0,0,0,A,A,0,No Deposit,240,NULL,0,Transient,117,0,1,Check-Out,12,4,2017,Spain
Resort Hotel,0,11,2017,April,14,8,2,2,2,0,0,HB,ESP,Online TA,Travel Agents/Tour Operators,0,0,0,A,A,0,No Deposit,240,NULL,0,Transient,117,0,1,Check-Out,12,4,2017,Spain
Resort Hotel,0,5,2017,April,15,10,1,1,2,0,0,BB,PRT,Online TA,Travel Agents/Tour Operators,0,0,0,D,D,0,No Deposit,240,NULL,0,Transient,112,1,1,Check-Out,12,4,2017,Portugal
Resort Hotel,0,42,2017,April,15,12,0,3,2,0,0,BB,PRT,Online TA,Travel Agents/Tour Operators,0,0,0,A,A,0,No Deposit,240,NULL,0,Transient,102,1,1,Check-Out,15,4,2017,Portugal
Resort Hotel,0,180,2017,April,14,4,2,6,2,0,0,BB,GBR,Online TA,Travel Agents/Tour Operators,0,0,0,D,D,0,No Deposit,241,NULL,0,Transient,64.1,0,1,Check-Out,12,4,2017,UK
Resort Hotel,0,21,2017,April,14,5,2,5,2,1,0,HB,FRA,Online TA,Travel Agents/Tour Operators,0,0,0,E,E,0,No Deposit,15,NULL,0,Transient,137.89,1,0,Check-Out,12,4,2017,France
Resort Hotel,0,36,2017,April,14,3,3,6,2,0,0,HB,DEU,Online TA,Travel Agents/Tour Operators,0,0,0,E,E,1,No Deposit,314,NULL,0,Transient,111.78,0,0,Check-Out,12,4,2017,Germany
Resort Hotel,0,13,2017,April,14,8,2,2,2,2,0,BB,ITA,Online TA,Travel Agents/Tour Operators,0,0,0,G,G,0,No Deposit,240,NULL,0,Transient,165,0,1,Check-Out,12,4,2017,Italy
Resort Hotel,0,39,2017,April,14,8,2,2,2,2,0,BB,IND,Online TA,Travel Agents/Tour Operators,0,0,0,G,G,0,No Deposit,240,NULL,0,Transient,145,0,1,Check-Out,12,4,2017,India
Resort Hotel,0,53,2017,April,14,8,2,2,2,0,0,BB,GBR,Online TA,Travel Agents/Tour Operators,0,0,0,E,E,0,No Deposit,175,NULL,0,Transient,84,0,2,Check-Out,12,4,2017,UK
Resort Hotel,0,3,2017,April,15,10,1,1,2,0,0,BB,FRA,Online TA,Travel Agents/Tour Operators,0,0,0,A,A,0,No Deposit,240,NULL,0,Transient,90,0,1,Check-Out,12,4,2017,France
Resort Hotel,0,21,2017,April,15,11,0,1,2,0,0,BB,USA,Online TA,Travel Agents/Tour Operators,0,0,0,E,F,0,No Deposit,241,NULL,0,Transient,99,0,1,Check-Out,12,4,2017,US
Resort Hotel,0,14,2017,April,15,11,0,1,2,0,0,BB,FRA,Online TA,Travel Agents/Tour Operators,0,0,0,D,D,0,No Deposit,240,NULL,0,Transient-Party,100,0,1,Check-Out,12,4,2017,France
Resort Hotel,0,4,2017,April,14,6,2,4,2,2,0,HB,PRT,Online TA,Travel Agents/Tour Operators,0,0,0,G,G,0,No Deposit,240,NULL,0,Transient,215.5,0,1,Check-Out,12,4,2017,Portugal
Resort Hotel,0,80,2017,March,10,5,12,26,2,0,0,SC,GBR,Groups,Travel Agents/Tour Operators,0,0,0,D,I,10,No Deposit,273,NULL,0,Transient-Party,0.26,0,0,Check-Out,12,4,2017,UK
Resort Hotel,0,47,2017,April,15,13,0,1,2,0,0,BB,DEU,Online TA,Travel Agents/Tour Operators,0,0,0,D,D,0,No Deposit,240,NULL,0,Transient,120,0,2,Check-Out,14,4,2017,Germany
Resort Hotel,0,4,2017,April,15,10,1,2,1,0,0,HB,BEL,Corporate,Corporate,0,0,0,A,D,0,No Deposit,NULL,277,0,Transient,59.33,0,1,Check-Out,13,4,2017,Belgium
Resort Hotel,0,4,2017,April,15,10,1,2,1,0,0,HB,BEL,Corporate,Corporate,0,0,0,A,D,0,No Deposit,NULL,277,0,Transient,59.33,0,1,Check-Out,13,4,2017,Belgium
Resort Hotel,0,7,2017,April,15,11,0,2,2,0,0,BB,GBR,Online TA,Travel Agents/Tour Operators,0,0,0,D,D,0,No Deposit,240,NULL,0,Transient-Party,105,0,1,Check-Out,13,4,2017,UK
Resort Hotel,0,7,2017,April,15,11,0,2,2,0,0,BB,GBR,Online TA,Travel Agents/Tour Operators,0,0,0,A,C,0,No Deposit,240,NULL,0,Transient-Party,90,0,1,Check-Out,13,4,2017,UK
Resort Hotel,0,61,2017,April,15,9,2,2,2,1,0,BB,GBR,Offline TA/TO,Travel Agents/Tour Operators,0,0,0,D,D,0,No Deposit,40,NULL,0,Contract,85.5,0,4,Check-Out,13,4,2017,UK
Resort Hotel,0,42,2017,April,15,12,0,1,2,0,0,BB,NOR,Online TA,Travel Agents/Tour Operators,0,0,0,A,A,0,No Deposit,240,NULL,0,Transient,75,0,0,Check-Out,13,4,2017,Norway
Resort Hotel,0,63,2017,April,15,10,1,2,1,0,0,HB,GBR,Offline TA/TO,Travel Agents/Tour Operators,0,0,0,A,A,0,No Deposit,40,NULL,0,Contract,63.95,0,0,Check-Out,13,4,2017,UK
Resort Hotel,0,2,2017,April,15,12,0,1,1,0,0,HB,SRB,Corporate,Corporate,0,0,0,A,A,1,No Deposit,NULL,59,0,Transient,89,0,0,Check-Out,13,4,2017,Serbia
Resort Hotel,0,49,2017,April,15,9,2,2,2,0,0,BB,FRA,Online TA,Travel Agents/Tour Operators,0,0,0,A,A,0,No Deposit,241,NULL,0,Transient,57,0,1,Check-Out,13,4,2017,France
Resort Hotel,0,5,2017,April,15,12,0,1,1,0,0,BB,PRT,Online TA,Travel Agents/Tour Operators,0,0,0,A,A,0,No Deposit,468,NULL,0,Transient-Party,67.24,0,0,Check-Out,13,4,2017,Portugal
Resort Hotel,0,14,2017,April,15,9,2,2,2,0,0,BB,ITA,Online TA,Travel Agents/Tour Operators,0,0,0,A,C,0,No Deposit,240,NULL,0,Transient,85,0,1,Check-Out,13,4,2017,Italy
Resort Hotel,0,62,2017,April,15,9,2,2,2,0,0,HB,ESP,Online TA,Travel Agents/Tour Operators,0,0,0,A,A,1,No Deposit,314,NULL,0,Transient-Party,79.2,0,0,Check-Out,13,4,2017,Spain
Resort Hotel,0,62,2017,April,15,9,2,2,2,0,0,HB,ESP,Online TA,Travel Agents/Tour Operators,0,0,0,A,A,1,No Deposit,314,NULL,0,Transient-Party,86.2,1,0,Check-Out,13,4,2017,Spain
Resort Hotel,0,10,2017,April,15,10,1,2,2,0,0,BB,GBR,Online TA,Travel Agents/Tour Operators,0,0,0,D,D,0,No Deposit,240,NULL,0,Transient,103.33,0,2,Check-Out,13,4,2017,UK
Resort Hotel,0,200,2017,April,15,9,2,2,2,0,0,BB,IRL,Online TA,Travel Agents/Tour Operators,0,0,0,A,A,0,No Deposit,241,NULL,0,Transient,41.58,0,1,Check-Out,13,4,2017,Ireland
Resort Hotel,0,200,2017,April,15,9,2,2,2,0,0,BB,IRL,Online TA,Travel Agents/Tour Operators,0,0,0,A,A,0,No Deposit,241,NULL,0,Transient,46.83,1,1,Check-Out,13,4,2017,Ireland
Resort Hotel,0,200,2017,April,15,9,2,2,1,2,0,BB,IRL,Online TA,Travel Agents/Tour Operators,0,0,0,A,A,0,No Deposit,241,NULL,0,Transient,57.14,0,1,Check-Out,13,4,2017,Ireland
Resort Hotel,0,45,2017,April,15,9,2,2,2,0,0,BB,ESP,Online TA,Travel Agents/Tour Operators,0,0,0,D,D,0,No Deposit,240,NULL,0,Transient,90,0,1,Check-Out,13,4,2017,Spain
Resort Hotel,0,22,2017,April,15,10,1,2,2,0,0,HB,ESP,Online TA,Travel Agents/Tour Operators,0,0,0,A,A,0,No Deposit,240,NULL,0,Transient-Party,120.67,1,1,Check-Out,13,4,2017,Spain
Resort Hotel,0,22,2017,April,15,10,1,2,2,0,0,HB,ESP,Online TA,Travel Agents/Tour Operators,0,0,0,A,A,0,No Deposit,240,NULL,0,Transient-Party,113.67,0,1,Check-Out,13,4,2017,Spain
Resort Hotel,0,129,2017,April,15,10,1,2,2,2,0,BB,DEU,Online TA,Travel Agents/Tour Operators,0,0,0,G,G,2,No Deposit,240,NULL,0,Transient,152,1,0,Check-Out,13,4,2017,Germany
Resort Hotel,0,211,2017,April,14,6,2,5,2,0,0,BB,GBR,Online TA,Travel Agents/Tour Operators,0,0,0,D,D,0,No Deposit,240,NULL,0,Transient-Party,76.64,0,1,Check-Out,13,4,2017,UK
Resort Hotel,0,211,2017,April,14,6,2,5,2,0,0,BB,GBR,Online TA,Travel Agents/Tour Operators,0,0,0,D,D,0,No Deposit,240,NULL,0,Transient-Party,69.64,0,1,Check-Out,13,4,2017,UK
Resort Hotel,0,58,2017,April,15,12,0,1,2,0,0,BB,AUT,Offline TA/TO,Travel Agents/Tour Operators,0,0,0,D,D,0,No Deposit,251,NULL,0,Transient-Party,80,0,2,Check-Out,13,4,2017,Austria
Resort Hotel,0,58,2017,April,15,12,0,1,2,0,0,BB,AUT,Offline TA/TO,Travel Agents/Tour Operators,0,0,0,D,D,0,No Deposit,251,NULL,0,Transient-Party,80,0,2,Check-Out,13,4,2017,Austria
Resort Hotel,0,150,2017,April,15,9,2,2,2,0,0,BB,IRL,Online TA,Travel Agents/Tour Operators,0,0,0,E,E,0,No Deposit,240,NULL,0,Transient,90,0,2,Check-Out,13,4,2017,Ireland
Resort Hotel,0,3,2017,April,15,10,1,2,2,0,0,BB,PRT,Direct,Direct,0,0,0,A,C,1,No Deposit,250,NULL,0,Transient,99,1,1,Check-Out,13,4,2017,Portugal
Resort Hotel,0,211,2017,April,14,6,2,5,2,1,0,BB,GBR,Direct,Direct,0,0,0,G,G,0,No Deposit,250,NULL,0,Transient,107.83,0,0,Check-Out,13,4,2017,UK
Resort Hotel,0,29,2017,April,15,10,1,2,2,0,0,BB,ESP,Online TA,Travel Agents/Tour Operators,0,0,0,A,A,0,No Deposit,240,NULL,0,Transient,75,0,2,Check-Out,13,4,2017,Spain
Resort Hotel,0,11,2017,April,15,9,2,2,2,2,0,BB,ESP,Direct,Direct,0,0,0,C,C,0,No Deposit,250,NULL,0,Transient,129.5,1,0,Check-Out,13,4,2017,Spain
Resort Hotel,0,9,2017,April,15,10,1,2,2,0,0,BB,ESP,Online TA,Travel Agents/Tour Operators,0,0,0,A,A,0,No Deposit,240,NULL,0,Transient,97,1,1,Check-Out,13,4,2017,Spain
Resort Hotel,0,13,2017,April,15,9,2,2,1,0,0,BB,PRT,Online TA,Travel Agents/Tour Operators,0,0,0,E,E,0,No Deposit,196,NULL,0,Transient-Party,115,0,1,Check-Out,13,4,2017,Portugal
Resort Hotel,0,16,2017,April,15,11,0,2,2,0,0,BB,PRT,Online TA,Travel Agents/Tour Operators,0,0,0,E,I,2,No Deposit,240,NULL,0,Transient,120,0,1,Check-Out,13,4,2017,Portugal
Resort Hotel,0,18,2017,April,15,10,1,2,2,2,0,HB,PRT,Online TA,Travel Agents/Tour Operators,0,0,0,C,C,0,No Deposit,240,NULL,0,Transient-Party,173,0,3,Check-Out,13,4,2017,Portugal
Resort Hotel,0,2,2017,April,15,10,1,2,2,0,0,HB,PRT,Online TA,Travel Agents/Tour Operators,0,0,0,A,A,0,No Deposit,240,NULL,0,Transient-Party,122,0,1,Check-Out,13,4,2017,Portugal
Resort Hotel,0,40,2017,April,15,10,1,2,2,0,0,BB,GBR,Online TA,Travel Agents/Tour Operators,0,0,0,E,F,0,No Deposit,526,NULL,0,Transient,75.6,0,2,Check-Out,13,4,2017,UK
Resort Hotel,0,12,2017,April,15,9,2,2,1,0,0,BB,ESP,Online TA,Travel Agents/Tour Operators,0,0,0,A,A,0,No Deposit,240,NULL,0,Transient-Party,78.5,0,2,Check-Out,13,4,2017,Spain
Resort Hotel,0,12,2017,April,15,9,2,2,2,0,0,BB,ESP,Online TA,Travel Agents/Tour Operators,0,0,0,A,A,0,No Deposit,240,NULL,0,Transient-Party,94.5,1,2,Check-Out,13,4,2017,Spain
Resort Hotel,0,19,2017,April,15,11,0,2,2,1,0,Undefined,PRT,Offline TA/TO,Travel Agents/Tour Operators,0,0,0,A,C,1,No Deposit,196,NULL,0,Transient,167.25,1,1,Check-Out,13,4,2017,Portugal
Resort Hotel,0,2,2017,April,15,12,0,1,2,0,0,BB,ESP,Direct,Direct,0,0,0,A,A,0,No Deposit,250,NULL,0,Transient,91,0,1,Check-Out,13,4,2017,Spain
Resort Hotel,0,13,2017,April,15,9,2,2,2,0,0,BB,PRT,Online TA,Travel Agents/Tour Operators,0,0,0,E,E,0,No Deposit,196,NULL,0,Transient-Party,117,0,1,Check-Out,13,4,2017,Portugal
Resort Hotel,0,133,2017,April,15,11,0,2,2,0,0,BB,IRL,Online TA,Travel Agents/Tour Operators,0,0,0,A,A,0,No Deposit,240,NULL,0,Transient,62,0,1,Check-Out,13,4,2017,Ireland
Resort Hotel,0,17,2017,April,15,13,0,3,2,0,0,HB,ESP,Online TA,Travel Agents/Tour Operators,0,0,0,A,A,0,No Deposit,240,NULL,0,Transient-Party,152,0,2,Check-Out,16,4,2017,Spain
Resort Hotel,0,3,2017,April,15,11,0,2,2,0,0,BB,PRT,Online TA,Travel Agents/Tour Operators,0,0,0,E,F,0,No Deposit,240,NULL,0,Transient,127,0,1,Check-Out,13,4,2017,Portugal
Resort Hotel,0,6,2017,April,15,10,1,2,2,1,0,HB,PRT,Direct,Direct,0,0,0,A,A,5,No Deposit,250,NULL,0,Transient,123.28,0,0,Check-Out,13,4,2017,Portugal
Resort Hotel,0,185,2017,April,15,9,2,2,2,1,1,BB,GBR,Online TA,Travel Agents/Tour Operators,0,0,0,A,C,2,No Deposit,240,NULL,0,Transient,95.2,1,2,Check-Out,13,4,2017,UK
Resort Hotel,0,1,2017,April,15,11,0,2,2,0,0,BB,ESP,Direct,Direct,0,0,0,D,D,1,No Deposit,250,NULL,0,Transient,116,0,2,Check-Out,13,4,2017,Spain
Resort Hotel,0,53,2017,April,14,7,2,5,2,1,0,HB,FRA,Direct,Direct,0,0,0,H,H,0,No Deposit,250,NULL,0,Transient,199.71,1,0,Check-Out,14,4,2017,France
Resort Hotel,0,10,2017,April,15,9,2,3,2,0,0,BB,IRL,Online TA,Travel Agents/Tour Operators,0,0,0,A,A,0,No Deposit,241,NULL,0,Transient,76,1,3,Check-Out,14,4,2017,Ireland
Resort Hotel,0,64,2017,April,15,12,0,2,2,0,0,BB,CN,Online TA,Travel Agents/Tour Operators,0,0,0,A,A,0,No Deposit,241,NULL,0,Transient,61.6,0,1,Check-Out,14,4,2017,#N/A
Resort Hotel,0,0,2017,April,15,13,0,1,2,0,0,BB,PRT,Direct,Direct,0,0,0,A,A,0,No Deposit,NULL,NULL,0,Transient,131,0,0,Check-Out,14,4,2017,Portugal
Resort Hotel,0,56,2017,April,15,11,0,3,2,0,0,HB,ESP,Online TA,Travel Agents/Tour Operators,0,0,0,A,A,0,No Deposit,241,NULL,0,Transient,80.71,0,1,Check-Out,14,4,2017,Spain
Resort Hotel,0,276,2017,April,14,7,2,5,2,0,0,BB,NOR,Online TA,Travel Agents/Tour Operators,0,0,0,A,A,2,No Deposit,240,NULL,0,Transient,58.61,0,1,Check-Out,14,4,2017,Norway
Resort Hotel,0,48,2017,April,15,9,2,3,2,0,0,BB,ESP,Online TA,Travel Agents/Tour Operators,0,0,0,A,A,0,No Deposit,240,NULL,0,Transient,88,1,2,Check-Out,14,4,2017,Spain
Resort Hotel,0,84,2017,April,15,13,0,1,2,0,0,BB,CN,Offline TA/TO,Travel Agents/Tour Operators,0,0,0,D,D,0,No Deposit,251,NULL,0,Transient,80,0,0,Check-Out,14,4,2017,#N/A
Resort Hotel,0,90,2017,April,15,10,1,3,1,0,0,BB,GBR,Offline TA/TO,Travel Agents/Tour Operators,0,0,0,A,A,0,No Deposit,40,NULL,0,Contract,49.95,0,0,Check-Out,14,4,2017,UK
Resort Hotel,0,166,2017,April,15,10,1,3,2,0,0,BB,GBR,Offline TA/TO,Travel Agents/Tour Operators,0,0,0,D,D,0,No Deposit,40,NULL,0,Contract,38.55,0,1,Check-Out,14,4,2017,UK
Resort Hotel,0,166,2017,April,15,10,1,3,2,0,0,BB,GBR,Offline TA/TO,Travel Agents/Tour Operators,0,0,0,D,D,0,No Deposit,40,NULL,0,Contract,36.55,0,1,Check-Out,14,4,2017,UK
Resort Hotel,0,50,2017,April,15,10,1,3,2,0,0,BB,DEU,Online TA,Travel Agents/Tour Operators,0,0,0,A,A,0,No Deposit,240,NULL,0,Transient,89.5,1,0,Check-Out,14,4,2017,Germany
Resort Hotel,0,70,2017,April,15,9,2,3,2,0,0,BB,FRA,Online TA,Travel Agents/Tour Operators,0,0,0,A,C,0,No Deposit,241,NULL,0,Transient,63.32,1,1,Check-Out,14,4,2017,France
Resort Hotel,0,87,2017,April,15,9,2,3,2,0,0,HB,ESP,Online TA,Travel Agents/Tour Operators,0,0,0,E,E,0,No Deposit,240,NULL,0,Transient,144,1,0,Check-Out,14,4,2017,Spain
Resort Hotel,0,53,2017,April,15,10,1,3,2,0,0,BB,PRT,Online TA,Travel Agents/Tour Operators,0,0,0,A,A,0,No Deposit,241,NULL,0,Transient,70.53,1,1,Check-Out,14,4,2017,Portugal
Resort Hotel,0,62,2017,April,15,9,2,3,2,0,0,BB,ESP,Online TA,Travel Agents/Tour Operators,0,0,0,D,D,0,No Deposit,241,NULL,0,Transient,70.84,0,1,Check-Out,14,4,2017,Spain
Resort Hotel,0,62,2017,April,15,9,2,3,2,0,0,BB,ESP,Online TA,Travel Agents/Tour Operators,0,0,0,D,D,0,No Deposit,241,NULL,0,Transient,77.84,1,1,Check-Out,14,4,2017,Spain
Resort Hotel,0,24,2017,April,15,13,0,1,2,0,0,BB,RUS,Offline TA/TO,Travel Agents/Tour Operators,0,0,0,D,D,0,No Deposit,NULL,251,0,Transient,115,0,0,Check-Out,14,4,2017,Russia
Resort Hotel,0,32,2017,April,15,12,0,2,2,0,0,BB,ESP,Online TA,Travel Agents/Tour Operators,0,0,0,A,A,0,No Deposit,241,NULL,0,Transient,72,0,1,Check-Out,14,4,2017,Spain
Resort Hotel,0,31,2017,April,15,10,1,3,2,2,0,BB,PRT,Online TA,Travel Agents/Tour Operators,0,0,0,C,C,0,No Deposit,240,NULL,0,Transient,122.5,0,2,Check-Out,14,4,2017,Portugal
Resort Hotel,0,39,2017,April,15,10,1,3,2,0,0,BB,ESP,Online TA,Travel Agents/Tour Operators,0,0,0,A,A,0,No Deposit,240,NULL,0,Transient,82.5,0,0,Check-Out,14,4,2017,Spain
Resort Hotel,0,38,2017,April,14,8,2,4,2,0,0,BB,PRT,Online TA,Travel Agents/Tour Operators,0,0,0,A,A,1,No Deposit,240,NULL,0,Transient,87,1,2,Check-Out,14,4,2017,Portugal
Resort Hotel,0,198,2017,April,15,11,0,3,2,0,0,BB,PRT,Online TA,Travel Agents/Tour Operators,0,0,0,E,E,0,No Deposit,240,NULL,0,Transient-Party,91.5,0,0,Check-Out,14,4,2017,Portugal
Resort Hotel,0,198,2017,April,15,11,0,3,2,1,0,BB,BRA,Online TA,Travel Agents/Tour Operators,0,0,0,E,E,2,No Deposit,240,NULL,0,Transient-Party,109,0,1,Check-Out,14,4,2017,Brazil
Resort Hotel,0,0,2017,April,15,11,0,3,2,0,0,BB,ARG,Direct,Direct,0,0,0,E,E,0,No Deposit,NULL,NULL,0,Transient,141.33,0,1,Check-Out,14,4,2017,Argentina
Resort Hotel,0,44,2017,April,15,13,0,1,2,0,0,BB,ESP,Online TA,Travel Agents/Tour Operators,0,0,0,A,E,0,No Deposit,240,NULL,0,Transient,105,0,1,Check-Out,14,4,2017,Spain
Resort Hotel,0,53,2017,April,15,13,0,1,2,0,0,BB,ESP,Online TA,Travel Agents/Tour Operators,0,0,0,A,E,0,No Deposit,240,NULL,0,Transient,105,0,3,Check-Out,14,4,2017,Spain
Resort Hotel,0,82,2017,April,15,9,2,3,2,0,0,BB,IRL,Online TA,Travel Agents/Tour Operators,0,0,0,D,E,0,No Deposit,240,NULL,0,Transient,92,0,1,Check-Out,14,4,2017,Ireland
Resort Hotel,0,21,2017,April,15,12,0,2,3,0,0,BB,CN,Direct,Direct,0,0,0,G,G,2,No Deposit,250,NULL,0,Transient,192,1,1,Check-Out,14,4,2017,#N/A
Resort Hotel,0,71,2017,April,15,13,0,1,1,0,0,BB,IRL,Online TA,Travel Agents/Tour Operators,0,0,0,A,A,0,No Deposit,240,NULL,0,Transient,76,0,2,Check-Out,14,4,2017,Ireland
Resort Hotel,0,26,2017,April,15,10,1,3,2,0,0,BB,NLD,Online TA,Travel Agents/Tour Operators,0,0,0,D,D,0,No Deposit,240,NULL,0,Transient,113.25,0,1,Check-Out,14,4,2017,Netherlands
Resort Hotel,0,88,2017,April,15,9,2,3,2,0,0,BB,GBR,Online TA,Travel Agents/Tour Operators,0,0,0,F,F,0,No Deposit,241,NULL,0,Transient,92.58,1,1,Check-Out,14,4,2017,UK
Resort Hotel,0,44,2017,April,15,12,0,2,2,0,0,BB,PRT,Direct,Direct,0,0,0,E,E,0,No Deposit,250,NULL,0,Transient,110.5,0,0,Check-Out,14,4,2017,Portugal
Resort Hotel,0,10,2017,April,15,9,2,3,1,0,0,HB,KAZ,Online TA,Travel Agents/Tour Operators,0,0,0,A,A,1,No Deposit,240,NULL,0,Transient,102,0,0,Check-Out,14,4,2017,Kazakhstan
Resort Hotel,0,68,2017,April,15,13,0,1,2,0,0,BB,ESP,Online TA,Travel Agents/Tour Operators,0,0,0,A,D,0,No Deposit,240,NULL,0,Transient,85,0,2,Check-Out,14,4,2017,Spain
Resort Hotel,0,28,2017,April,15,9,2,3,2,2,0,BB,RUS,Online TA,Travel Agents/Tour Operators,0,0,0,C,F,0,No Deposit,240,NULL,0,Transient,158,1,0,Check-Out,14,4,2017,Russia
Resort Hotel,0,0,2017,April,15,13,0,1,2,0,0,BB,PRT,Direct,Direct,0,0,0,F,F,0,No Deposit,NULL,NULL,0,Transient,105,0,0,Check-Out,14,4,2017,Portugal
Resort Hotel,0,72,2017,April,15,14,1,2,2,0,0,BB,PRT,Direct,Direct,0,0,0,F,F,0,No Deposit,250,NULL,0,Transient,105,0,0,Check-Out,17,4,2017,Portugal
Resort Hotel,0,4,2017,April,15,14,0,1,1,0,0,BB,PRT,Direct,Direct,0,0,0,E,F,0,No Deposit,NULL,NULL,0,Transient,161,0,0,Check-Out,15,4,2017,Portugal
Resort Hotel,0,49,2017,April,14,8,2,5,2,0,0,BB,GBR,Offline TA/TO,Travel Agents/Tour Operators,0,0,0,D,E,0,No Deposit,40,NULL,0,Contract,70.4,0,1,Check-Out,15,4,2017,UK
Resort Hotel,0,108,2017,April,15,10,1,4,2,0,0,BB,GBR,Offline TA/TO,Travel Agents/Tour Operators,0,0,0,D,D,0,No Deposit,40,NULL,0,Contract,70.4,0,0,Check-Out,15,4,2017,UK
Resort Hotel,0,28,2017,April,15,13,0,2,2,0,0,BB,BRA,Online TA,Travel Agents/Tour Operators,0,0,0,A,B,0,No Deposit,240,NULL,0,Transient,127,0,1,Check-Out,15,4,2017,Brazil
Resort Hotel,0,5,2017,April,14,8,2,5,2,0,0,HB,GBR,Offline TA/TO,Travel Agents/Tour Operators,0,0,0,D,D,0,No Deposit,40,NULL,0,Contract,108,0,0,Check-Out,15,4,2017,UK
Resort Hotel,0,36,2017,April,15,11,0,4,2,2,0,BB,ESP,Direct,Direct,0,0,0,C,C,0,No Deposit,250,NULL,0,Transient,133.5,0,2,Check-Out,15,4,2017,Spain
Resort Hotel,0,72,2017,April,14,8,2,5,1,0,0,HB,PRT,Groups,Travel Agents/Tour Operators,0,0,0,D,D,0,No Deposit,298,NULL,0,Transient-Party,68,0,0,Check-Out,15,4,2017,Portugal
Resort Hotel,0,48,2017,April,15,10,1,4,2,0,0,BB,ESP,Online TA,Travel Agents/Tour Operators,0,0,0,A,A,0,No Deposit,240,NULL,0,Transient,94,1,1,Check-Out,15,4,2017,Spain
